0,1,0.33,0.02,0.9,0.12,0.17,0.34,0.47,0.29,0.32,0.2,1.0,0.37,0.72,0.34,0.6,0.29,0.15,0.43,0.39,0.4,0.39,0.32,0.27,0.27,0.36,0.41,0.08,0.19,0.1,0.18,0.48,0.27,0.68,0.23,0.41,0.25,0.52,0.68,0.4,0.75,0.75,0.35,0.55,0.59,0.61,0.56,0.74,0.76,0.04,0.14,0.03,0.24,0.27,0.37,0.39,0.07,0.07,0.08,0.08,0.89,0.06,0.14,0.13,0.33,0.39,0.28,0.55,0.09,0.51,0.5,0.21,0.71,0.52,0.05,0.26,0.65,0.14,0.06,0.22,0.19,0.18,0.36,0.35,0.38,0.34,0.38,0.46,0.25,0.04,0.0,0.12,0.42,0.5,0.51,0.64,0.03,0.13,0.96,0.17,0.06,0.18,0.44,0.13,0.94,0.93,0.03,0.07,0.1,0.07,0.02,0.57,0.29,0.12,0.26,0.2,0.06,0.04,0.9,0.5,0.32,0.14,0.2
1,1,0.71,0.15,0.07,1.0,0.41,0.4,0.52,0.35,0.33,0.15,1.0,0.49,0.71,0.16,0.47,0.36,0.4,0.45,0.47,0.33,0.37,0.4,0.22,0.32,0.34,0.38,0.06,0.18,0.33,0.36,0.38,0.32,0.62,0.2,0.29,0.35,0.3,0.41,0.55,0.46,0.46,0.85,0.62,0.56,0.68,0.62,0.83,0.81,0.05,0.3,0.28,0.36,0.43,0.52,0.57,1.0,1.0,1.0,1.0,0.0,0.58,0.88,0.82,0.77,0.79,0.72,0.49,0.91,0.63,0.0,0.06,0.87,0.49,0.1,0.2,0.46,0.05,0.28,0.75,0.74,0.7,0.73,0.67,0.82,0.67,0.58,0.67,0.19,0.07,0.14,1.0,0.35,0.53,0.39,0.62,0.0315778440259692,0.09356550007210979,0.8956934603408689,0.3803861975283031,0.15929112828382916,0.2715827370933566,0.4228395060647625,0.2252761625963951,0.6557792024867862,0.7216317621922806,0.024784333756277345,0.2118987462902046,0.10020263808287795,0.38390236238602393,0.09348220983318409,0.7111061981848709,0.20648242124495053,0.02,1.0,1.0,0.13480881591141372,0.09544738349242941,0.7804680769285065,0.27661163312266723,0.0,0.12724141386746093,0.24
2,1,0.34,0.06,0.93,0.03,0.03,0.39,0.41,0.28,0.58,0.0,0.0,0.18,0.42,0.81,0.49,0.62,0.37,0.41,0.21,0.22,0.21,0.16,0.12,0.46,0.33,0.28,0.03,0.33,0.3,0.37,0.24,0.32,0.42,0.38,0.48,0.48,0.36,0.5,0.34,0.45,0.49,0.38,0.55,0.6,0.61,0.52,0.64,0.71,0.01,0.19,0.0,0.05,0.04,0.03,0.13,0.0,0.0,0.0,0.01,0.95,0.03,0.14,0.12,0.32,0.39,0.22,0.62,0.04,0.53,0.5,0.04,0.76,0.58,0.41,0.47,0.25,0.24,0.44,0.04,0.04,0.05,0.1,0.13,0.14,0.13,0.4,0.2,0.35,0.01,0.0,0.03,0.85,0.6,0.74,0.78,0.02503608408790677,0.15315613100353442,0.9708175463788332,0.11190941357853437,0.15221521597223547,0.0879310056485996,0.20740885109159624,0.10523565913806426,0.6379331540478597,0.7510127240873294,0.23196707219677826,0.19247788767162444,0.2191583980938295,0.10345376055373028,0.03491470623387136,0.45807068822495917,0.11462142670780767,0.04,0.15,0.04,0.22033380848642548,0.15055267486777207,0.764448008395469,0.5596486868934945,0.0,0.23543950910343575,0.3
3,1,0.53,0.01,0.94,0.2,0.03,0.34,0.39,0.27,0.36,0.02,0.76,0.79,0.77,0.13,0.77,0.44,0.15,0.56,0.75,0.69,0.67,0.38,0.0,0.51,1.0,0.62,0.0,0.04,0.1,0.18,0.58,0.11,0.68,0.42,0.37,0.21,0.66,0.25,0.4,0.25,0.26,0.52,0.88,0.88,0.97,0.74,0.51,0.48,0.0,0.04,0.01,0.15,0.26,0.32,0.3,0.09,0.14,0.15,0.13,0.82,0.04,0.2,0.21,0.57,0.58,0.34,0.89,0.04,0.27,0.5,0.01,0.88,0.86,0.25,0.54,0.33,0.03,0.08,0.5,0.49,0.5,0.8,0.76,0.96,0.8,0.69,0.52,0.65,0.0,0.0,0.26,0.64,0.8,0.74,0.73,0.09221572951961778,0.26599054789079013,0.8937536964969628,0.22686546593134035,0.0707105348627708,0.06946427679123661,0.31680481971323715,0.13742594600569524,0.7625234029234966,0.7790491486224408,0.20027452384939964,0.101426372739964,0.12039332696978154,0.06704845044742933,0.12107629715458923,0.4416341286570681,0.24194885925509968,0.03,0.09,0.21,0.0781408592484773,0.12320709668337404,0.7432927664666662,0.36828420819405383,0.0,0.3398934019917736,0.07
4,1,0.47,0.01,0.97,0.07,0.02,0.7,0.67,0.63,0.37,0.0,0.0,0.33,0.56,0.28,0.62,0.43,0.21,0.4,0.41,0.34,0.32,0.22,0.37,0.69,0.72,0.35,0.02,0.22,0.16,0.24,0.45,0.19,0.48,0.36,0.77,0.25,0.56,0.38,0.58,0.43,0.43,0.41,0.66,0.73,0.72,0.63,0.53,0.6,0.01,0.11,0.0,0.4,0.35,0.37,0.39,0.08,0.06,0.06,0.06,0.95,0.01,0.12,0.11,0.33,0.49,0.19,0.54,0.06,0.55,0.5,0.01,0.89,0.46,0.27,0.43,0.5,0.12,0.05,0.14,0.14,0.14,0.27,0.29,0.3,0.3,0.45,0.22,0.28,0.0,0.0,0.08,0.58,0.4,0.49,0.45,0.10142252033932374,0.27882716453259554,0.8156697656182513,0.14375235029409464,0.03853345221120555,0.26702571439167705,0.41545879071039915,0.2321427664931275,0.4929874723651719,0.7993009812082903,0.18816615835687794,0.2319186553906263,0.1458627451380533,0.08956861285317164,0.13711011771250156,0.5703569446287318,0.4651520381806066,0.03,0.2,0.07,0.03789829867154326,0.018096673139061645,0.6998754530450936,0.10467951418366965,0.0,0.1768568223085152,0.15
5,1,0.37,0.01,0.99,0.02,0.01,0.35,0.38,0.23,0.59,0.0,0.0,0.23,0.38,0.39,0.51,0.64,0.35,0.63,0.24,0.23,0.22,0.23,0.25,0.48,0.2,0.51,0.02,0.32,0.3,0.45,0.16,0.34,0.37,0.78,0.35,0.71,0.25,0.51,0.25,0.47,0.5,0.4,0.65,0.68,0.76,0.59,0.27,0.42,0.0,0.06,0.0,0.18,0.13,0.11,0.09,0.02,0.01,0.01,0.01,0.95,0.01,0.13,0.13,0.38,0.41,0.32,0.66,0.03,0.4,0.5,0.02,0.82,0.64,0.3,0.61,0.27,0.33,0.32,0.07,0.06,0.07,0.13,0.14,0.13,0.17,0.42,0.27,0.26,0.0,0.0,0.04,0.82,0.63,0.82,0.82,0.04361056107776821,0.06810655077164483,1.0064591487081107,0.20115790798048613,0.0820455678954641,0.2016824064559285,0.37490057179276104,0.19113081608041682,0.8018145111125115,0.7278833234636151,0.23573654575672928,0.04016257234191132,0.14184157299697148,0.3653169922434121,0.1307511952356577,0.5824950932409958,0.24915213168252745,0.04,0.09,0.0,0.18558747507092468,0.005081775440419535,0.5700371394588157,0.6036033673168653,0.0,0.2598594791391165,0.1
6,1,0.5,0.01,0.98,0.02,0.02,0.31,0.4,0.23,0.25,0.0,0.0,0.6,0.83,0.25,0.63,0.26,0.12,0.31,0.58,0.48,0.46,0.41,0.08,0.39,0.38,0.41,0.0,0.01,0.18,0.27,0.44,0.22,0.81,0.52,0.47,0.27,0.57,0.41,0.35,0.38,0.4,0.47,0.83,0.83,0.79,0.81,0.7,0.82,0.0,0.04,0.0,0.22,0.16,0.19,0.16,0.04,0.02,0.03,0.02,0.94,0.02,0.14,0.15,0.51,0.55,0.29,0.81,0.04,0.38,0.5,0.02,0.57,0.77,0.04,0.74,0.48,0.07,0.23,0.43,0.42,0.39,0.43,0.49,0.6,0.54,0.28,0.63,0.35,0.0,0.0,0.07,0.71,0.68,0.64,0.78,0.11662766077014403,0.1840236541196067,0.9160976364615617,0.2152307133283771,0.06652426812031843,0.2927571536769122,0.21086238316229064,0.24169662229523348,0.7448974675272344,0.8558737207406041,0.3034424734901366,0.24138173582880676,0.16033853305949808,0.08654079173163043,0.03401343866348934,0.7481690613708791,0.14409064215791625,0.1,0.02,0.08,0.04030666177145486,0.033329556599748254,0.8054562653707718,0.10966801859911553,0.0,0.2122433910432662,0.02
7,1,0.52,0.29,0.71,0.11,0.09,0.33,0.42,0.24,0.52,0.05,1.0,0.4,0.58,0.07,0.52,0.58,0.24,0.58,0.4,0.33,0.33,0.33,0.27,0.33,0.28,0.34,0.02,0.13,0.27,0.43,0.2,0.23,0.52,0.4,0.33,0.43,0.35,0.38,0.42,0.39,0.4,0.58,0.65,0.63,0.76,0.63,0.35,0.45,0.02,0.27,0.01,0.09,0.13,0.2,0.29,0.03,0.03,0.05,0.06,0.84,0.07,0.34,0.33,0.55,0.6,0.26,0.84,0.09,0.26,0.5,0.01,0.93,0.79,0.45,0.6,0.31,0.15,0.11,0.21,0.19,0.18,0.35,0.37,0.42,0.35,0.52,0.5,0.63,0.0,0.0,0.12,0.52,0.78,0.75,0.75,0.09303861234289515,0.060620637156338156,0.7979897381469351,0.35652106020470836,0.03184213868644913,0.13774311466587286,0.45110590270036066,0.1489452789167216,0.5091875508113315,0.6247872344891424,0.19770017214219612,0.014361190657653112,0.19611814090925295,0.09050584033220511,0.13694340184362888,0.6337779473415055,0.1168993494059872,0.03,0.28,0.29,0.23503665003660126,0.002886776937706223,0.5744682295651236,0.32228228213547805,0.0,0.10978381413535136,0.23
8,1,0.48,0.1,0.8,0.06,0.23,0.43,0.46,0.3,0.53,0.0,0.0,0.13,0.35,0.32,0.3,0.67,0.53,0.49,0.13,0.13,0.13,0.16,0.13,0.53,0.19,0.22,0.03,0.61,0.53,0.66,0.16,0.65,0.24,0.63,0.38,0.64,0.28,0.77,0.24,0.62,0.71,0.48,0.57,0.51,0.53,0.57,0.26,0.35,0.01,0.22,0.0,0.25,0.33,0.36,0.51,0.07,0.09,0.09,0.11,0.81,0.09,0.31,0.28,0.45,0.38,0.59,0.54,0.26,0.51,0.5,0.04,0.45,0.59,0.43,0.73,0.48,0.94,0.37,0.02,0.03,0.05,0.1,0.13,0.16,0.17,0.49,0.44,0.57,0.0,0.0,0.12,0.75,0.5,0.66,0.81,0.12172806703810743,0.290215595041735,0.9977089710714739,0.2001320939632036,0.09084642175658691,0.36320686614622644,0.2886186950377367,0.08419697915627976,0.47040262447793457,0.754290422745954,0.02532286818666229,0.07146473571849689,0.12454625562200995,0.3619427856805889,0.03632499907654602,0.6319381014085724,0.34282809489069294,0.06,0.06,0.04,0.23256392996050115,0.12930634815743994,0.7544666587190019,0.5245073553530262,0.0,0.16690683716988833,0.28
9,1,0.43,0.07,0.86,0.24,0.05,0.4,0.58,0.39,0.24,0.03,0.93,0.74,0.84,0.25,0.75,0.21,0.09,0.31,0.74,0.78,0.8,0.45,0.11,0.42,0.34,0.51,0.0,0.08,0.15,0.15,0.71,0.21,0.73,0.39,0.4,0.13,0.71,0.28,0.52,0.32,0.31,0.4,0.81,0.82,0.86,0.48,0.09,0.24,0.0,0.11,0.01,0.27,0.42,0.45,0.45,0.21,0.29,0.28,0.26,0.79,0.1,0.16,0.16,0.4,0.41,0.31,0.81,0.05,0.47,0.5,0.02,0.76,0.79,0.14,0.14,0.85,0.04,0.06,0.65,0.75,0.83,0.91,0.94,1.0,0.93,0.39,0.81,0.47,0.0,0.0,0.33,0.44,0.4,0.57,0.53,0.007721041071630198,0.10624496322449213,0.9222048929861245,0.17351349743911273,0.1273769548927414,0.37470520981233146,0.19746910867700118,0.17342688276075385,0.7993791015539911,0.6348365316719555,0.21593494881227016,0.1765060942184733,0.1744150700776218,0.4796229113798254,0.04016543999426859,0.4847433592093643,0.1744949447287928,0.07,0.06,0.31,0.05468478291253969,0.07752243075716464,0.8648040035544973,0.23846275328947408,0.0,0.04208791874278189,0.03
