0,1,0.33,0.02,0.9,0.12,0.17,0.34,0.47,0.29,0.32,0.2,1.0,0.37,0.72,0.34,0.6,0.29,0.15,0.43,0.39,0.4,0.39,0.32,0.27,0.27,0.36,0.41,0.08,0.19,0.1,0.18,0.48,0.27,0.68,0.23,0.41,0.25,0.52,0.68,0.4,0.75,0.75,0.35,0.55,0.59,0.61,0.56,0.74,0.76,0.04,0.14,0.03,0.24,0.27,0.37,0.39,0.07,0.07,0.08,0.08,0.89,0.06,0.14,0.13,0.33,0.39,0.28,0.55,0.09,0.51,0.5,0.21,0.71,0.52,0.05,0.26,0.65,0.14,0.06,0.22,0.19,0.18,0.36,0.35,0.38,0.34,0.38,0.46,0.25,0.04,0.0,0.12,0.42,0.5,0.51,0.64,0.03,0.13,0.96,0.17,0.06,0.18,0.44,0.13,0.94,0.93,0.03,0.07,0.1,0.07,0.02,0.57,0.29,0.12,0.26,0.2,0.06,0.04,0.9,0.5,0.32,0.14,0.2
1,1,0.71,0.15,0.07,1.0,0.41,0.4,0.52,0.35,0.33,0.15,1.0,0.49,0.71,0.16,0.47,0.36,0.4,0.45,0.47,0.33,0.37,0.4,0.22,0.32,0.34,0.38,0.06,0.18,0.33,0.36,0.38,0.32,0.62,0.2,0.29,0.35,0.3,0.41,0.55,0.46,0.46,0.85,0.62,0.56,0.68,0.62,0.83,0.81,0.05,0.3,0.28,0.36,0.43,0.52,0.57,1.0,1.0,1.0,1.0,0.0,0.58,0.88,0.82,0.77,0.79,0.72,0.49,0.91,0.63,0.0,0.06,0.87,0.49,0.1,0.2,0.46,0.05,0.28,0.75,0.74,0.7,0.73,0.67,0.82,0.67,0.58,0.67,0.19,0.07,0.14,1.0,0.35,0.53,0.39,0.62,0.061107856199346965,0.17956289817322918,0.8210591968896777,0.19487439674157747,0.02115083771237496,0.34480354793822454,0.40329747990635445,0.08338795765441864,0.4926281924214726,0.7295155806426179,0.015151207773304346,0.00907579764158626,0.052420482691288794,0.3265229669965163,0.05228782267788967,0.39175434944213494,0.4231765039591985,0.02,1.0,1.0,0.1373473739933525,0.13015008125648445,0.7893642847265685,0.8451257523012483,0.0,0.30015203000999396,0.24
2,1,0.34,0.06,0.93,0.03,0.03,0.39,0.41,0.28,0.58,0.0,0.0,0.18,0.42,0.81,0.49,0.62,0.37,0.41,0.21,0.22,0.21,0.16,0.12,0.46,0.33,0.28,0.03,0.33,0.3,0.37,0.24,0.32,0.42,0.38,0.48,0.48,0.36,0.5,0.34,0.45,0.49,0.38,0.55,0.6,0.61,0.52,0.64,0.71,0.01,0.19,0.0,0.05,0.04,0.03,0.13,0.0,0.0,0.0,0.01,0.95,0.03,0.14,0.12,0.32,0.39,0.22,0.62,0.04,0.53,0.5,0.04,0.76,0.58,0.41,0.47,0.25,0.24,0.44,0.04,0.04,0.05,0.1,0.13,0.14,0.13,0.4,0.2,0.35,0.01,0.0,0.03,0.85,0.6,0.74,0.78,0.00570613476255979,0.34104199053705697,0.9253040399046297,0.22334392772133507,0.14470472434176082,0.18992189098546852,0.4533590906079784,0.28995241626751433,0.571516847269094,0.6995294583998106,0.016030916220656957,0.2046435303417831,0.17860543703777207,0.07799440914470626,0.09368746973148492,0.5500870835456233,0.3421742067580217,0.04,0.15,0.04,0.1357368679265934,0.08762448602124787,0.57792189819531,0.744348987959349,0.0,0.07509196481407705,0.3
3,1,0.53,0.01,0.94,0.2,0.03,0.34,0.39,0.27,0.36,0.02,0.76,0.79,0.77,0.13,0.77,0.44,0.15,0.56,0.75,0.69,0.67,0.38,0.0,0.51,1.0,0.62,0.0,0.04,0.1,0.18,0.58,0.11,0.68,0.42,0.37,0.21,0.66,0.25,0.4,0.25,0.26,0.52,0.88,0.88,0.97,0.74,0.51,0.48,0.0,0.04,0.01,0.15,0.26,0.32,0.3,0.09,0.14,0.15,0.13,0.82,0.04,0.2,0.21,0.57,0.58,0.34,0.89,0.04,0.27,0.5,0.01,0.88,0.86,0.25,0.54,0.33,0.03,0.08,0.5,0.49,0.5,0.8,0.76,0.96,0.8,0.69,0.52,0.65,0.0,0.0,0.26,0.64,0.8,0.74,0.73,0.08839222276415326,0.3035113818266465,0.9112871114228343,0.3575988679676831,0.0945150458295215,0.24197783199370906,0.4553106420471232,0.13991146994298315,0.6121433985379803,0.5899525633864698,0.1377999354322431,0.2611494311366841,0.04132926157277219,0.054701077311137866,0.04432888838753094,0.5281615452751635,0.2727656004338329,0.03,0.09,0.21,0.036544778149836254,0.12247555640081208,0.7100683975172727,0.31096956994992836,0.0,0.3067068319297729,0.07
4,1,0.47,0.01,0.97,0.07,0.02,0.7,0.67,0.63,0.37,0.0,0.0,0.33,0.56,0.28,0.62,0.43,0.21,0.4,0.41,0.34,0.32,0.22,0.37,0.69,0.72,0.35,0.02,0.22,0.16,0.24,0.45,0.19,0.48,0.36,0.77,0.25,0.56,0.38,0.58,0.43,0.43,0.41,0.66,0.73,0.72,0.63,0.53,0.6,0.01,0.11,0.0,0.4,0.35,0.37,0.39,0.08,0.06,0.06,0.06,0.95,0.01,0.12,0.11,0.33,0.49,0.19,0.54,0.06,0.55,0.5,0.01,0.89,0.46,0.27,0.43,0.5,0.12,0.05,0.14,0.14,0.14,0.27,0.29,0.3,0.3,0.45,0.22,0.28,0.0,0.0,0.08,0.58,0.4,0.49,0.45,0.06165817707717473,0.26618635247913136,1.0536210779072486,0.2692184455958884,0.19257632391898344,0.3659913846077968,0.38041751230825405,0.22476718670170331,0.8424792009878025,0.9287192204335475,0.01952424333216591,0.10672102731017666,0.14271912017834154,0.3650008709109296,0.034615580280545996,0.7502618943409067,0.26218693406198457,0.03,0.2,0.07,0.25723005950694317,0.10898271048844399,0.6204067511526858,0.21463812367087268,0.0,0.3177210259186246,0.15
5,1,0.37,0.01,0.99,0.02,0.01,0.35,0.38,0.23,0.59,0.0,0.0,0.23,0.38,0.39,0.51,0.64,0.35,0.63,0.24,0.23,0.22,0.23,0.25,0.48,0.2,0.51,0.02,0.32,0.3,0.45,0.16,0.34,0.37,0.78,0.35,0.71,0.25,0.51,0.25,0.47,0.5,0.4,0.65,0.68,0.76,0.59,0.27,0.42,0.0,0.06,0.0,0.18,0.13,0.11,0.09,0.02,0.01,0.01,0.01,0.95,0.01,0.13,0.13,0.38,0.41,0.32,0.66,0.03,0.4,0.5,0.02,0.82,0.64,0.3,0.61,0.27,0.33,0.32,0.07,0.06,0.07,0.13,0.14,0.13,0.17,0.42,0.27,0.26,0.0,0.0,0.04,0.82,0.63,0.82,0.82,0.06548695267396729,0.14626991012387386,0.8977933405991535,0.12853138572325556,0.052290949497992574,0.3440049094774711,0.35587318770903226,0.26762907725753526,0.9147829645559002,0.506687753929782,0.017973497826661633,0.07039110853913896,0.07650492208814504,0.13921511601589603,0.14743338535643882,0.5605737788687375,0.3575854382377058,0.04,0.09,0.0,0.1510692232658977,0.1216737505902048,0.5042265768855079,0.47131323035976946,0.0,0.3092134329045216,0.1
6,1,0.5,0.01,0.98,0.02,0.02,0.31,0.4,0.23,0.25,0.0,0.0,0.6,0.83,0.25,0.63,0.26,0.12,0.31,0.58,0.48,0.46,0.41,0.08,0.39,0.38,0.41,0.0,0.01,0.18,0.27,0.44,0.22,0.81,0.52,0.47,0.27,0.57,0.41,0.35,0.38,0.4,0.47,0.83,0.83,0.79,0.81,0.7,0.82,0.0,0.04,0.0,0.22,0.16,0.19,0.16,0.04,0.02,0.03,0.02,0.94,0.02,0.14,0.15,0.51,0.55,0.29,0.81,0.04,0.38,0.5,0.02,0.57,0.77,0.04,0.74,0.48,0.07,0.23,0.43,0.42,0.39,0.43,0.49,0.6,0.54,0.28,0.63,0.35,0.0,0.0,0.07,0.71,0.68,0.64,0.78,0.1076873437631869,0.18141590755694004,0.959726307044575,0.21441187317162852,0.1314612682379288,0.32628034960371644,0.3925366844367082,0.33130741328779434,0.6753109629721324,0.5680254699012441,0.1775104736959381,0.12872114239233665,0.1969162288091172,0.2624622711705833,0.013533345419572252,0.6946997943097762,0.39196165834008956,0.1,0.02,0.08,0.012122385840400709,0.1178725610961639,0.7885200527766998,0.20794848001897628,0.0,0.17008635385533732,0.02
7,1,0.52,0.29,0.71,0.11,0.09,0.33,0.42,0.24,0.52,0.05,1.0,0.4,0.58,0.07,0.52,0.58,0.24,0.58,0.4,0.33,0.33,0.33,0.27,0.33,0.28,0.34,0.02,0.13,0.27,0.43,0.2,0.23,0.52,0.4,0.33,0.43,0.35,0.38,0.42,0.39,0.4,0.58,0.65,0.63,0.76,0.63,0.35,0.45,0.02,0.27,0.01,0.09,0.13,0.2,0.29,0.03,0.03,0.05,0.06,0.84,0.07,0.34,0.33,0.55,0.6,0.26,0.84,0.09,0.26,0.5,0.01,0.93,0.79,0.45,0.6,0.31,0.15,0.11,0.21,0.19,0.18,0.35,0.37,0.42,0.35,0.52,0.5,0.63,0.0,0.0,0.12,0.52,0.78,0.75,0.75,0.08306514660391284,0.15430556924760258,0.8745094793310344,0.20024509968622956,0.09177740300180534,0.12481760261462022,0.18120840575217537,0.11475309507338555,0.8133835684835466,0.685138174802845,0.009834560738979177,0.08748395362367685,0.18963153596801754,0.044957345186419514,0.09157044156898393,0.6272139188596308,0.3228922822899406,0.03,0.28,0.29,0.25102118671313245,0.01652353887432571,0.7655508004646836,0.051766150974636584,0.0,0.12032197527666728,0.23
8,1,0.48,0.1,0.8,0.06,0.23,0.43,0.46,0.3,0.53,0.0,0.0,0.13,0.35,0.32,0.3,0.67,0.53,0.49,0.13,0.13,0.13,0.16,0.13,0.53,0.19,0.22,0.03,0.61,0.53,0.66,0.16,0.65,0.24,0.63,0.38,0.64,0.28,0.77,0.24,0.62,0.71,0.48,0.57,0.51,0.53,0.57,0.26,0.35,0.01,0.22,0.0,0.25,0.33,0.36,0.51,0.07,0.09,0.09,0.11,0.81,0.09,0.31,0.28,0.45,0.38,0.59,0.54,0.26,0.51,0.5,0.04,0.45,0.59,0.43,0.73,0.48,0.94,0.37,0.02,0.03,0.05,0.1,0.13,0.16,0.17,0.49,0.44,0.57,0.0,0.0,0.12,0.75,0.5,0.66,0.81,0.03379081937002897,0.18121009237506175,0.9971581394409409,0.2457631819088474,0.1515443193658329,0.055821993172247335,0.3472314469202721,0.3653977208596791,0.7965228823246041,0.7430416872497844,0.12784266438839467,0.21381981787712032,0.05879741880491825,0.32387919246073094,0.031292866297880466,0.5597111730343194,0.49995557075077596,0.06,0.06,0.04,0.11081254077428629,0.061271009821481676,0.8480828043542283,0.746753388993632,0.0,0.05369336196912428,0.28
9,1,0.43,0.07,0.86,0.24,0.05,0.4,0.58,0.39,0.24,0.03,0.93,0.74,0.84,0.25,0.75,0.21,0.09,0.31,0.74,0.78,0.8,0.45,0.11,0.42,0.34,0.51,0.0,0.08,0.15,0.15,0.71,0.21,0.73,0.39,0.4,0.13,0.71,0.28,0.52,0.32,0.31,0.4,0.81,0.82,0.86,0.48,0.09,0.24,0.0,0.11,0.01,0.27,0.42,0.45,0.45,0.21,0.29,0.28,0.26,0.79,0.1,0.16,0.16,0.4,0.41,0.31,0.81,0.05,0.47,0.5,0.02,0.76,0.79,0.14,0.14,0.85,0.04,0.06,0.65,0.75,0.83,0.91,0.94,1.0,0.93,0.39,0.81,0.47,0.0,0.0,0.33,0.44,0.4,0.57,0.53,0.043108023929292145,0.3591074647214288,0.7960913988645123,0.376657232006964,0.07704035228567584,0.1088571472644786,0.3892225297542884,0.10867349332892624,0.5491328028272059,0.5675121912335975,0.33087304506581267,0.1316933221994088,0.2204850544191005,0.22452862395049175,0.12093541091864847,0.54068040391253,0.16919208992309853,0.07,0.06,0.31,0.05304629544237361,0.08389632861008293,0.8776248134985492,0.5026995340158908,0.0,0.3349798846473919,0.03
