3.420243713438654298e-01,1.351475185374611865e+00,2.527921922363611351e+00,-6.806335355638413187e-01,-4.613122439051142720e-02,3.169078392650904519e+00,1.285819309491644802e-01,3.247626148896967102e+00,1.114230413685151522e+00,2.321653291657936879e+00,-8.317863949253425648e-01,1.304268673843716142e+00,1.298279985200440523e+00,1.931544960977479519e+00,9.495565987675000930e-01,1.100855320453471897e+00,1.744786574646446375e+00,1.430991449072427368e+00,1.075676350764366074e+00,-2.235095163067492230e+00,0.000000000000000000e+00
2.274739059192756319e+00,7.233177229552713028e-01,2.559035950817448946e+00,2.229935146448030814e+00,2.631422721119389685e+00,2.376967945477905353e+00,2.206329023122379773e+00,1.894827692065353730e+00,2.809370811199123352e+00,3.743374735763018712e+00,8.205927606050689160e-01,2.438248453586887798e+00,2.207473815809116502e+00,1.236129545752436387e+00,2.726626896783951537e+00,3.271122304143488702e+00,1.853518901309806788e+00,3.174771055119047780e+00,-3.237662064455872901e-01,9.861075780900268040e-01,0.000000000000000000e+00
6.957240588445006146e+00,5.888786126744141036e+00,4.838547103451116271e+00,3.401289551474210526e+00,3.701983380259521006e+00,5.388319228507093328e+00,2.548443310522538585e+00,2.785789529058180225e+00,5.493344113907149939e+00,5.118313083761334426e+00,3.357484105681193931e+00,3.445639598258202874e+00,5.549197634967013570e+00,3.809364943678239968e+00,4.225019192896240838e+00,4.126089151782260878e+00,4.913174995541649714e+00,6.024648828047473259e+00,2.889310556526900164e+00,3.857662288217960977e+00,0.000000000000000000e+00
2.858980932382229057e+00,4.675485530154825931e+00,5.289092784261699265e+00,2.689997289010411574e+00,5.636306193825246780e+00,5.099705005504455713e+00,4.553620010893786763e+00,2.011714607993157156e+00,3.866105440177753927e+00,2.133126287828911227e+00,3.027939120889810098e+00,3.165046077400534230e+00,2.228438013983291555e+00,8.462199393322329399e-01,3.022205750264669533e+00,3.615280931908463558e+00,5.475593054824953398e+00,1.344746735466980425e+00,2.582269172559884751e+00,1.856370918024908390e+00,1.000000000000000000e+00
4.658375829604048057e+00,3.893093913832745834e+00,3.216962184109926071e+00,4.543308814075173174e+00,4.302449413414651147e+00,2.242515919195013030e+00,5.233260618272074893e+00,4.484773616424972964e+00,5.396285721620731834e+00,6.669187763359524013e+00,4.411838767208147161e+00,3.691276839843122382e+00,4.437355339730457260e+00,5.242174279721097285e+00,4.898663936607528413e+00,6.097722833033579093e+00,3.334225019662761191e+00,4.561862075614106615e+00,4.127277298579079989e+00,4.666522570435609474e+00,1.000000000000000000e+00
6.071942938085578945e+00,5.479344186281723594e+00,3.924693641576957326e+00,3.363701230840657530e+00,5.532257072735738745e+00,5.176492104726312604e+00,4.763028888956570839e+00,5.671148352221853095e+00,4.531598717090176365e+00,3.611190506538836331e+00,4.107896655313866496e+00,6.080507766762444533e+00,5.203932962867686918e+00,5.670422101811963600e+00,6.231928972175663439e+00,7.781735889274300710e+00,5.308877308352421664e+00,5.648837267780741023e+00,6.505049679308784860e+00,3.826923294103882434e+00,1.000000000000000000e+00
-1.617128046842970512e-01,8.044669880339818668e-01,8.410527209829998796e-01,-3.813544237081801569e+00,-1.375188924730672557e+00,1.269912734183986869e+00,1.771311565700683710e+00,-3.370092782169744616e-01,5.591741141891459765e-01,-1.771816245504771459e-01,6.845261997345732929e-01,1.539758079174746719e-02,-2.890433354840901359e+00,-3.556386062819898441e-01,-7.690708221073068174e-01,-7.346524709953725640e-01,-3.080646718241228932e-01,-5.943306226063898023e-01,1.566381633727215839e+00,-3.084995889861056106e+00,1.000000000000000000e+00
1.416291628399365177e+00,2.468598824123338087e+00,-1.370631277593037378e-01,1.240259098039975028e+00,3.205927436503692718e+00,6.513575083484418604e-01,1.441054264461670398e+00,1.319985919753257519e+00,1.794458993884721520e+00,2.535612619065815032e+00,3.502704192615552437e+00,2.471824434272429816e+00,3.689638934650107061e+00,3.689445202504586518e+00,3.860339931666485924e+00,2.898456438394043211e+00,1.474888419711782639e+00,2.667380138572229331e+00,4.058975691114654616e+00,3.028486335905814286e+00,0.000000000000000000e+00
6.028988349078105990e-01,3.604703314562713867e-01,-2.795249760986440180e-01,1.696796079317727912e+00,-4.569628371089340391e-02,-1.416054210038392380e+00,-1.361205807051191208e-01,-4.967110057240855525e-01,-4.003761164726444832e-01,1.239804763432594825e-02,1.281549318686627803e+00,-1.254429503465077644e+00,6.627713549885185795e-01,3.327342724215380798e-01,2.732472320087360185e-01,-2.380248730019696168e-01,-1.904749278696543424e+00,4.641814152152097250e-01,-9.836741460014177818e-01,3.006804243328806248e+00,1.000000000000000000e+00
2.047813939613138512e+00,5.819041430583588692e+00,4.630713442382488054e+00,2.573970182580510802e+00,5.067264574294972235e+00,5.149945183848264385e+00,5.045756156591145292e+00,1.754207221663927285e+00,3.651265677915151109e+00,5.021701782744250053e+00,3.404530098266085325e+00,3.117452585686064204e+00,2.031365651702862429e+00,2.276021846759783696e+00,2.752936553588690494e+00,4.325229227678923039e+00,4.683599630174362538e+00,3.036262590995360888e+00,2.630600540051748482e+00,1.765296907086463030e+00,0.000000000000000000e+00
