9.116723794977519280e-01,9.824705072085326840e-01,1.385500565684814944e+00,7.473267108088321731e-01,5.127841932102927824e-01,-1.111608541521396099e-01,1.602185006477618634e+00,-5.491949600665795295e-01,8.517302428567969930e-01,-1.358805177420605581e+00,1.893005884868584898e+00,8.346691819338580842e-02,-5.115081355506361227e-01,5.178679580224556656e-01,7.620095964371211839e-01,-2.961566729521933894e+00,1.164404470546519299e+00,-1.012757905458613106e+00,1.845178394161323121e+00,-9.667875642447101292e-01,1.000000000000000000e+00
1.569473796023705958e-01,2.925977036445930324e+00,1.802735806441968958e+00,1.591807653299027514e+00,2.592258093889354686e+00,1.485843216138225564e+00,4.117400322090310816e+00,1.319803782968222983e-01,2.347096380798725512e+00,1.276791401317494579e+00,2.019834466281059449e+00,1.529766942434132693e+00,1.225566715080177449e-01,1.490930338144654810e+00,4.355207835213778189e+00,3.578782602939874380e+00,1.840370103420261527e+00,6.749336013047936289e-01,2.940897773565668061e+00,1.395623845114509987e+00,-1.000000000000000000e+00
2.280786148323524554e+00,3.192499680972303189e+00,4.827925905849352439e+00,3.038876853466454975e+00,4.310203241189157097e+00,3.723809265356086584e+00,2.883814134373126947e+00,2.632495465264220069e+00,3.614857900643168698e+00,2.963046767818291016e+00,2.896345584422160613e+00,4.317732546725356002e+00,4.504141789398341089e+00,2.127585839388569156e+00,1.519054519693091354e+00,9.832361346598379459e-01,5.647907819287866893e+00,2.280752368687098741e+00,3.053282618735633669e+00,2.111177808109901743e+00,1.000000000000000000e+00
1.000861351396367338e+00,-1.543762104673893854e+00,2.531546834242430766e-01,-7.330809679178444949e-01,-1.015044015183858006e+00,-1.358132280760100175e+00,-1.120923760065815733e+00,1.047583220157564110e-01,1.747965755603255067e+00,-1.156573531194647009e+00,1.807194167011236363e+00,-2.146867978923694409e-01,-4.837112759965285225e-01,1.382415493088902325e+00,-1.429565988727432568e-02,-2.202026370331042315e+00,1.413325856527680058e+00,-5.143927563369865563e-01,8.307641858940137958e-01,-2.044297223411945197e+00,-1.000000000000000000e+00
1.058841825343578957e+00,8.539828934459153809e-01,5.673874704609156439e-01,1.628787720962769914e-01,2.028950995912117694e+00,1.144763311776216153e+00,1.955378395553711401e+00,9.634522470779258718e-01,7.935192440991684082e-01,3.323420627833411523e+00,1.762323474993491068e+00,1.923516631228673113e+00,2.074620669047963162e+00,4.972461313454434872e-02,1.001166172181058744e+00,1.248276638146575745e+00,3.490889259315131943e-01,2.509400367414935218e+00,1.385386944384779051e+00,1.551939589075690851e+00,-1.000000000000000000e+00
4.346108564963589771e+00,1.455555661926841271e+00,1.691346330989077718e+00,2.342163566416024967e+00,1.141343172848773957e+00,1.814616645470610745e+00,1.962520681902756525e+00,4.966459903886649485e+00,2.345012896250879386e+00,9.552725581017882384e-01,2.401767556040399487e+00,2.683422778591985303e+00,3.023505960264508907e+00,3.047087457752859496e+00,3.872799777288876477e+00,5.485502491337918229e+00,2.149726260227174723e+00,2.365453622089791708e+00,3.988054168233484020e+00,4.085840402535998450e+00,1.000000000000000000e+00
5.798329235063951259e+00,6.025952916107680579e+00,4.079180091957570475e+00,4.650991357185978003e+00,7.128852980706754217e+00,4.594725657469036051e+00,3.633115011936901340e+00,3.743210876040627966e+00,1.479697117448584454e+00,1.611217206731023976e+00,4.486004426870834116e+00,4.639792454392515531e+00,4.096512301579874560e+00,5.628412584822954479e+00,4.692440561967281987e+00,2.961220823599507668e+00,4.809103598460587214e+00,4.428853926164686428e+00,5.846395987784722692e+00,3.431728553450128061e+00,1.000000000000000000e+00
4.736287909090147963e+00,7.388270547457491677e-01,4.066903853785102996e+00,5.171953998766360527e+00,4.235838920820651055e+00,4.621108253434841551e+00,5.044546446449188259e+00,6.158013062960790762e+00,3.022229576107619220e+00,2.871927967510951696e+00,1.793857695892015602e+00,5.642267563440053202e+00,3.839356345825925665e+00,3.489463867057124524e+00,3.874577190657522152e+00,5.372029217381486532e+00,3.838459558366457358e+00,3.060552172338615318e+00,3.306683065444318892e+00,2.795829276981780076e+00,-1.000000000000000000e+00
7.133706508059741713e-01,1.058417185315624343e+00,1.451437831976584603e+00,3.341508683428525472e+00,2.352550731527363936e+00,1.333703261459599387e+00,2.007478627858916731e+00,2.493969888670954926e+00,6.787621958444719494e-01,2.114005911562295115e+00,2.223617242062842614e+00,1.172634409447249171e+00,1.470840368133341958e+00,2.029354196344149486e+00,1.153372020614012561e+00,1.967632420506860713e+00,1.624268058401274306e+00,1.005626950049281154e+00,1.891892270611576832e+00,2.566628574722884082e+00,-1.000000000000000000e+00
-7.955804759946401017e-01,-2.341314987224433430e+00,4.079294324666767890e-01,2.192540981289156310e+00,1.597988890646051541e+00,9.584426902634015644e-01,6.304641579781977700e-01,1.626988890509158514e+00,1.117294584513689015e+00,7.023707786424449040e-02,-1.756681208005332895e-01,1.620723732632498582e-01,-9.643401374473621335e-01,9.243946825186545313e-01,2.169345839436529033e+00,3.680155399955036266e+00,9.821970680690803590e-01,1.815518127448423336e-01,-8.543891936684209210e-01,5.514541314824235041e-01,-1.000000000000000000e+00
